,DateTime,Uid,Tweet,Label (Specialist),HashTag
157,2/7/2021 05:42,43e82c8e9b34,อยากตายทุกวันแหละเพราะคนในครอบครัว,Level 1,#โรคซึมเศร้า #อยากตาย
158,3/7/2021 08:08,43e82c8e9b34,เหนื่อยเต็มที่แล้วเมื่อไหร่จะถึงเวลาสักทีเหนื่อยกับทุกอย่างอยากจะพอแล้วกับการใช้ชีวิต,Level 1,#โรคซึมเศร้า
159,5/7/2021 08:49,43e82c8e9b34,เห้อโดนพี่ด่าว่าฆ่าตัวตายทำไมปัญญาอ่อนแล้วช่วยทำไมอะรู้มั้ยว่ามันเหนื่อยแค่ไหนอะ,Level 5,#โรคซึมเศร้า
160,2/7/2021 05:42,43e82c8e9b34,ถ้าอยากให้คนรักต้องฆ่าตัวเองให้ตายถ้าฆ่าตัวตายแล้วไม่ตายตื่นมาก็จะพบคนสมน้ำหน้าบอกว่าเราเรียกร้องความสนใจ,Level 5,#โรคซึมเศร้า #อยากตาย
161,9/7/2021 13:26,43e82c8e9b34,เหนื่อยแบบไม่รู้จะเหนื่อยไงแล้วตายสักทีได้ไหม,Level 1,#โรคซึมเศร้า
162,17/7/2021 15:16,43e82c8e9b34,อยากตายหายไปจากครอบครัวนี้,Level 1,#โรคซึมเศร้า #อยากตาย
163,6/7/2021 08:49,43e82c8e9b34,เหนื่อยไม่อยากใช้ชีวิตแล้วมันเหนื่อยมันทรมานน,Level 1,#โรคซึมเศร้า
164,10/9/2021 15:59,43e82c8e9b34,แค่หาครีมมาปิดรอยแดงก็ไม่มีใครรู้แล้วว่าเรากรีดแขน,Level 5,#โรคซึมเศร้า
165,29/6/2021 14:49,0b195249fa48,เพื่อนกันเค้าไล่เพื่อนไปตายหรอแต่ก็ใกล้แล้วแหละจะทำให้คำพูดมึงที่ไล่กูไปตายเป็นตราบาปติดตามหลอกหลอนมึงตลอดชีวิต,Level 4,#โรคซึมเศร้า
166,6/8/2021 22:37,23a3057a42e1,ถ้าหากเราตายไปเราก็จะไม่ทุกข์ไม่ต้องทำงานไม่ต้องเครียดไม่ต้องมีรู้สึกอะไรแล้ว,Level 1,#โรคซึมเศร้า #เสียงกระซิบจากความมืด #เศร้า #อยากตาย
167,6/8/2021 22:37,23a3057a42e1,สัญญานเตือนความตายของเราอาจจะเป็นแค่คำพูดที่โหดร้ายที่ออกมาจากปากคุณ,Level 1,#โรคซึมเศร้า #เสียงกระซิบจากความมืด #เศร้า #อยากตาย
168,17/6/2021 09:02,ffa78d08f842,บางทีฉันก็แค่เหนื่อยเกินกว่าจะมีชีวิตแล้ว,Level 1,#โรคซึมเศร้า
169,5/6/2021 12:33,bff25dc7de96,อยากหลับแล้วไม่ตื่นขึ้นมาอีกเลย,Level 1,#โรคซึมเศร้า
170,23/6/2021 17:57,bff25dc7de96,พี่ให้ไปตายได้เลยค่ะจะปฏิบัติตาม,Level 2,#โรคซึมเศร้า
172,5/8/2021 16:26,bff25dc7de96,น้ำตาไม่ไหลแล้วแต่เลือดยังไหลได้อยู่,Level 5,#โรคซึมเศร้า
173,4/9/2021 16:25,bff25dc7de96,เราไม่รู้เราจะมีชีวิตอยู่ต่ออีกนานมั้ยและหายจากโลกนี้ไปด้วยวิธีใดแต่เราอยากให้รู้ไว้ว่าเราสู้มาเต็มที่แล้วนะ,Level 1,#โรคซึมเศร้า
174,10/9/2021 23:07,bff25dc7de96,ทำไมการทำร้ายร่างกายตัวเองต้องมีข้ออ้างด้วยอะอันนี้ไม่เข้าใจ,Other,#โรคซึมเศร้า
175,9/9/2021 15:07,bff25dc7de96,ถ้าเลือกได้คงไม่แบกความเจ็บปวดนี้เอาไว้อยากตายไปพร้อมกับมันด้วยซ้ำ,Level 1,#โรคซึมเศร้า
176,20/7/2021 16:03,73be8fb58a77,ในหัวมีแต่เรื่องอยากตายๆถ้าตายไปทุกเรื่องจะจบใช่มั้ยพ่อแม่ก็จะได้ไม่ต้องมีเราเป็นตัวปัญหาอีกจะไม่ต้องอยู่เป็นภาระครอบครัวอีก,Level 1,#โรคซึมเศร้า
177,23/5/2021 21:41,8bf06f08ea61,คนเราเดี๋ยวก็ตายรีบให้เราตายตอนนี้เลยได้มั้ย,Level 1,#โรคซึมเศร้า
178,19/5/2021 20:17,8bf06f08ea61,เคยรู้สึกว่าตัวเองไร้ค่าป่ะมันรู้สึกเหมือนว่าตัวเองแม่งไม่มีอะไรดีเลยอ่ะ,Other,#โรคซึมเศร้า
179,6/6/2021 05:11,9740f87c2fac,เราอยากตายแล้วแฮะเราอยู่ไปทำไมอยู่ไปก็ไร้ค่า,Level 1,#โรคซึมเศร้า
180,5/6/2021 11:42,9740f87c2fac,ระหว่างคัตเตอร์กับเล็บตัวเองอันไหนเจ็บกว่ากันคะ,Level 3,#โรคซึมเศร้า
181,4/9/2021 04:45,af92ff43477d,ครอบครัวมันควรจะเป็นที่ที่มีความสุขไม่ใช่หรอ,Other,#ซึมเศร้า
182,4/9/2021 04:46,af92ff43477d,ร้องไห้แต่ไม่มีน้ำตา,Other,#ซึมเศร้า  #อยากตาย
183,9/6/2021 14:38,af495dc3ad06,เมื่อไหร่จะหายไปจากโลกนี้วะ,Level 1,#โรคซึมเศร้า #อยากตาย
184,9/6/2021 12:01,af495dc3ad06,ใครสนใจละถ้ากูตายไปแล้วมึงจะมาเสียใจให้กูทำไมทั้งๆที่มึงไม่ได้ทำดีกับกูทั้งแต่แรกแล้ว,Other,#อยากตาย #โรคซึมเศร้า
185,2/6/2021 17:02,93b7a57ba80a,ต่อให้ตอนนี้กูแย่มากแค่ไหนกูก็ต้องฮีลเพื่อนก่อนถึงตอนนี้เลือดกูจะเหลือแค่ก็ตาม,Other,#โรคซึมเศร้า
186,2/6/2021 16:53,93b7a57ba80a,คนเราถ้าตายไปแล้วจะไปอยู่ที่ไหนจะมีความสุขกว่าการมีชีวิตอยู่มั้ยจะเลิกร้องไห้ได้รึป่าว,Level 1,#โรคซึมเศร้า
187,6/6/2021 09:47,3fd7678463bf,ทำไมการมีชีวิตอยู่ถึงได้เหนื่อยขนาดนี้กันนะ,Level 1,#โรคซึมเศร้า
188,17/7/2021 14:45,831b29e65de2,อิจฉาคนมีความสุขจัง,Other,#อยากตาย
189,15/7/2021 13:40,236272ca236f,ให้กูติดโควิดตายไปเถอะกูทรมานกูไม่อยากอยู่แล้วมึงเข้าใจมั้ยไวรัสมาเอากูไปเถอะ,Level 1,#ปรึษาปัญหา #ครอบครัวไม่ใช่เซฟโซน #ซึมเศร้า
190,15/7/2021 13:40,236272ca236f,จะเหนื่อยขนาดนี้อีกกี่รอบบอกใครว่าเหนื่อยเขาก็ไม่สนใจ,Other,#ปรึษาปัญหา #ครอบครัวไม่ใช่เซฟโซน #ซึมเศร้า
191,1/6/2021 05:09,3fcfd6ea5376,การตายเท่านั้นใช่มั้ยถึงจะได้สมใจทุกคนกินยามันตายยากโดดตึกคงง่ายกว่า,Level 4,#โรคซึมเศร้า
